n_estimators,max_depth,learning_rate,colsample_bytree,train_score,train_rank,test_score,f1_score,test_rank,tr_te_avg_score,overall_rank
200,3,0.35,0.15,0.8675041631149242,4,0.8639350599149594,0.8644897135570795,10.0,0.8657196115149418,10.0
100,5,0.25,0.5,0.8679068257136664,1,0.8639350599149594,0.8644165998089524,10.0,0.8659209428143129,6.0
100,3,0.3,0.5,0.8667471491691814,25,0.8634196624146373,0.8639993655340636,17.0,0.8650834057919093,26.0
200,4,0.5,0.15,0.8657324136438347,36,0.8626465661641541,0.8631334556995844,27.0,0.8641894899039944,39.0
500,3,0.25,0.15,0.867649133189717,2,0.8642571833526608,0.8647862387803463,7.0,0.8659531582711889,5.0
300,4,0.5,0.35,0.8628814728287999,54,0.8616801958510502,0.8618356825662516,32.0,0.8622808343399251,54.0
500,3,0.5,0.5,0.8635740994442724,52,0.8609070996005669,0.8611465493288302,36.0,0.8622405995224196,55.0
200,4,0.5,0.25,0.8652008715766555,44,0.8625177167890735,0.8627883609997745,28.0,0.8638592941828644,43.0
100,5,0.3,0.35,0.8672947735411008,13,0.8649014302280634,0.8654391721623943,1.0,0.8660981018845821,2.0
200,3,0.25,0.5,0.8674075157065944,7,0.86406390929004,0.8645246847319698,9.0,0.8657357124983172,9.0
100,3,0.5,0.15,0.8667310388464886,26,0.8632263883520165,0.8637991063110679,20.0,0.8649787135992526,28.0
200,4,0.5,0.5,0.8644116421740367,48,0.8637417858523386,0.8639612708519476,13.0,0.8640767140131876,41.0
100,4,0.35,0.35,0.8673592117187664,9,0.8638706352274191,0.8643509837371898,11.0,0.8656149234730928,13.0
300,3,0.5,0.5,0.8653458613677854,42,0.8632908130395568,0.8635454955002506,19.0,0.8643183372036711,36.0
300,4,0.5,0.15,0.8642344794718106,50,0.8623244427264528,0.8627244064683697,31.0,0.8632794610991317,49.0
200,3,0.3,0.35,0.8670853912311911,18,0.8644504574152815,0.8650092156713705,5.0,0.8657679243232363,8.0
200,3,0.25,0.35,0.8673269869225729,12,0.8638706352274191,0.864445555388926,11.0,0.865598811074996,14.0
500,4,0.35,0.5,0.8624143948818348,55,0.863097538976936,0.8632693102074306,21.0,0.8627559669293854,52.0
100,5,0.25,0.15,0.8654424838712684,39,0.8602628527251642,0.8609514102588025,39.0,0.8628526682982163,51.0
200,4,0.25,0.15,0.8672303478158586,14,0.86406390929004,0.8646162992410292,9.0,0.8656471285529492,11.0
300,4,0.3,0.5,0.8659417990668503,33,0.8638062105398788,0.8640483285325824,12.0,0.8648740048033645,32.0
